date,SP500,ft3,ft6,ft9,ft100
2013-10-04,-0.3797088953715736,-0.23007064816241726,-0.2619915392661797,-0.3113191995988768,-0.41296808497283155
2013-10-07,-0.4159659996166048,-0.2272320387880888,-0.25951178865974656,-0.308503057750828,-0.41370961659853767
2013-10-08,-0.4680824352734047,-0.22439532190328312,-0.25703680368491694,-0.30566443641470664,-0.410473260537649
2013-10-09,-0.4656871467453949,-0.22156043669933975,-0.25456634728721,-0.30280337873382107,-0.403071627308087
2013-10-10,-0.3745149013003107,-0.21872732311541707,-0.25210018570332077,-0.29991995200188853,-0.39157193923286565
2013-10-11,-0.3476876697866019,-0.21589592185261297,-0.2496380885544333,-0.297014247385553,-0.3762994846402525
2013-10-14,-0.3301894567504047,-0.21306617438793596,-0.24717982893626048,-0.29408637962437123,-0.3578216630461103
2013-10-15,-0.3606474414013072,-0.2102380229881084,-0.24472518350575603,-0.29113648670874137,-0.336913066125311
2013-10-16,-0.3014459944142887,-0.2074114107232071,-0.24227393256449148,-0.2881647295362905,-0.31450371986080217
2013-10-17,-0.2721730472456647,-0.20458628148015054,-0.23982586013867524,-0.28517129154726706,-0.2916141620627173
2013-10-18,-0.2435556527268123,-0.20176257997600724,-0.23738075405577908,-0.28215637833946167,-0.26928229435075063
2013-10-21,-0.2431522357115683,-0.19894025177114727,-0.23493840601776533,-0.2791202172632476,-0.24848780135122314
2013-10-22,-0.2179134586953821,-0.1961192432822229,-0.23249861167090127,-0.2760630569973241,-0.2300802827139254
2013-10-23,-0.2388155027976981,-0.19329950179497113,-0.23006117067212722,-0.2729851671057507,-0.21471705299922464
2013-10-24,-0.2244689851930931,-0.19048097547685688,-0.22762588675199075,-0.269886837576921,-0.2028158393358678
2013-10-25,-0.2050545413344882,-0.18766361338953447,-0.22519256777411567,-0.26676837834508377,-0.19452640656246709
2013-10-28,-0.1991545674865487,-0.18484736550113248,-0.22276102579121188,-0.2636301187950795,-0.18972356896783205
2013-10-29,-0.1743444210490585,-0.18203218269837126,-0.22033107709760552,-0.26047240725095344,-0.18802224638295023
2013-10-30,-0.1961289398722206,-0.17921801679849111,-0.2179025422783067,-0.2572956104491186,-0.18881335155209467
2013-10-31,-0.2131985223297212,-0.17640482056100734,-0.21547524625458692,-0.25410011299676327,-0.19131752307073158
2013-11-01,-0.2003396049688267,-0.17359254769928445,-0.2130490183260865,-0.25088631681620505,-0.19465220199233915
2013-11-04,-0.1844802735570573,-0.17078115289192358,-0.21062369220944097,-0.24765464057589787,-0.19790642474897044
2013-11-05,-0.1969862010296133,-0.16797059179396917,-0.20819910607344272,-0.2444055191088272,-0.20021706845330417
2013-11-06,-0.1780256013131577,-0.1651608210479312,-0.2057751025707313,-0.24113940281900553,-0.20084019043968895
2013-11-07,-0.2368740584118377,-0.162351798294615,-0.20335152886602964,-0.23785675707682818,-0.19921155663359902
2013-11-08,-0.1777230385517252,-0.15954348218376907,-0.20092823666092796,-0.23455806160401757,-0.19499140901185116
2013-11-11,-0.1744957024297748,-0.15673583238453986,-0.19850508221524135,-0.2312438098489281,-0.18808989320536984
2013-11-12,-0.185085399079923,-0.15392880959573868,-0.19608192636493899,-0.22791450835294638,-0.1786712301575033
2013-11-13,-0.1490047897790614,-0.15112237555591146,-0.1936586345366679,-0.22457067610877854,-0.16713652396933054
2013-11-14,-0.1272706980828053,-0.14831649305322045,-0.19123507675889956,-0.22121284391136475,-0.15408689461312322
2013-11-15,-0.1082092441125383,-0.14551112593512838,-0.18881112766969277,-0.21784155370220998,-0.1402702556537535
2013-11-18,-0.1249762638086063,-0.14270623911788904,-0.18638666652113112,-0.2144573579078929,-0.12651638688538025
2013-11-19,-0.134204428032307,-0.13990179859583796,-0.18396157718042133,-0.21106081877353172,-0.11366587148212995
2013-11-20,-0.1505932442765838,-0.1370977714504865,-0.18153574812770729,-0.20765250769197463,-0.10249890534976656
2013-11-21,-0.1140840043970256,-0.13429412585941802,-0.17910907245060997,-0.20423300452949672,-0.09366991343598609
2013-11-22,-0.0916187193606397,-0.13149083110498205,-0.17668144783553658,-0.20080289694876435,-0.08765333805080497
2013-11-25,-0.0973674118278629,-0.12868785758278745,-0.17425277655576657,-0.19736277972984362,-0.0847049534998652
2013-11-26,-0.0966866456146392,-0.12588517680999126,-0.17182296545638143,-0.19391325409001928,-0.0848417012154073
2013-11-27,-0.0853909691878145,-0.12308276143339056,-0.16939192593604085,-0.19045492700317954,-0.08784144932152112
2013-11-28,-0.0871811321929587,-0.12028058523730153,-0.16695957392566055,-0.18698841051953297,-0.09326239658261595
2013-11-29,-0.0889712951981028,-0.1174786231512374,-0.16452582986402503,-0.18351432108640223,-0.10048020494261606
2013-12-02,-0.1013511548533946,-0.11467685125738103,-0.16209061867037508,-0.18003327887084708,-0.10873949320349366
2013-12-03,-0.1158489538387165,-0.11187524679784733,-0.15965386971400392,-0.1765459070848413,-0.1172151754976072
2013-12-04,-0.1217489276866565,-0.10907378818174095,-0.15721551678092827,-0.17305283131375956,-0.12507837418053475
2013-12-05,-0.1413650800528831,-0.10627245499199875,-0.15477549803764018,-0.16955467884885686,-0.13156133597453273
2013-12-06,-0.0907866717666997,-0.1034712279920333,-0.15233375599203527,-0.16605207802450034,-0.13601595287674803
2013-12-09,-0.0825166229542032,-0.10067008913215263,-0.14989023745151522,-0.16254565756080644,-0.13796111633319272
2013-12-10,-0.097014421939525,-0.09786902155577874,-0.1474448934783523,-0.15903604591241038,-0.13711515768760787
2013-12-11,-0.1484500913831012,-0.09506800960544898,-0.1449976793423441,-0.1555238706240283,-0.13341096035188527
2013-12-12,-0.1653936060233382,-0.09226703882860526,-0.14254855447082257,-0.15200975769348304,-0.12699285450429498
2013-12-13,-0.1658474501654875,-0.08946609598317362,-0.14009748239606679,-0.14849433094285053,-0.11819599241291809
2013-12-16,-0.1375578319715204,-0.08666516904292018,-0.1376444307001689,-0.1449782113983544,-0.10751041549205032
2013-12-17,-0.1515261461243347,-0.08386424720260445,-0.13518937095742375,-0.14146201667964992,-0.09553333276530952
2013-12-18,-0.0767679304869794,-0.08106332088290552,-0.1327322786742821,-0.13794636039909208,-0.08291412132471998
2013-12-19,-0.0794153546495169,-0.07826238173514351,-0.13027313322694264,-0.13443185157159282,-0.07029714607118183
2013-12-20,-0.0574291273187331,-0.07546142264577185,-0.1278119177966295,-0.13091909403563456,-0.05826762621552895
2013-12-23,-0.0330476114599396,-0.07266043774066355,-0.12534861930263136,-0.1274086858860154,-0.04730543666012152
2013-12-24,-0.0196087821396328,-0.06985942238917552,-0.12288322833314365,-0.12390121891885213,-0.03775095140657877
2013-12-25,-0.0086408820376933,-0.06705837320799042,-0.1204157390739987,-0.12039727808937711,-0.029785880789287775
2013-12-26,0.0023270180642455,-0.06425728806474833,-0.11794614923533672,-0.11689744098304114,-0.023430626060669535
2013-12-27,0.0007637771301763,-0.06145616608145342,-0.11547445997628462,-0.11340227730039244,-0.018558101079762777
2013-12-30,-6.82704637642824e-05,-0.0586550076376648,-0.11300067582771238,-0.10991234835621956,-0.014922394245995844
2013-12-31,0.0183124172932784,-0.05585381437346239,-0.11052480461312812,-0.10642820659339382,-0.012199209847517383
2014-01-01,-0.0023374911745099,-0.05305258919219851,-0.10804685736778943,-0.10295039511184946,-0.010033871850691316
2014-01-02,-0.0229873996422989,-0.05025133626302945,-0.10556684825609473,-0.09947944721310141,-0.008091907160816468
2014-01-03,-0.0245254270129159,-0.047450061023219615,-0.10308479448732177,-0.09601588596069528,-0.006106928035645959
2014-01-06,-0.0361236662011731,-0.04464877018023039,-0.1006007162297912,-0.09256022375694808,-0.003920741113402264
2014-01-07,-0.0081113972051858,-0.04184747171358972,-0.09811463652352248,-0.08911296193632956,-0.001511313292464916
2014-01-08,-0.0090947261798427,-0.03904617487653387,-0.09562658119145628,-0.08567459037580827,0.0009946346694031352
2014-01-09,-0.0074810581188675,-0.03624489019743207,-0.09313657874931161,-0.08224558712245113,0.0033261576027127635
2014-01-10,0.0032094927850909,-0.03344362948099219,-0.09064466031415949,-0.07882641803857136,0.0050898079365021085
2014-01-13,-0.0552103337348923,-0.030642405809235912,-0.08815085951178224,-0.07541753646466359,0.005806893368642145
2014-01-14,-0.0055900408599125,-0.02784123354226355,-0.08565521238288945,-0.07201938290037375,0.004963007817893063
2014-01-15,0.0183628444201844,-0.025040128318789052,-0.08315775728827333,-0.06863238470370074,0.0020652474616837625
2014-01-16,0.0120846671204537,-0.022239107056452708,-0.0806585348129747,-0.06525695580862408,-0.003298386778824777
2014-01-17,-0.0060438850020618,-0.019438187951922797,-0.07815758766953589,-0.061893496461323146,-0.011403295168108537
2014-01-20,0.0036003030186082,-0.016637390480760433,-0.07565496060041578,-0.058542392975119144,-0.022342019103209165
2014-01-21,0.006815032358832,-0.013836735397074307,-0.07315070027964607,-0.05520401750426702,-0.03599240861251153
2014-01-22,0.0094876700848216,-0.011036244732948158,-0.07064485521380176,-0.05187872783668676,-0.05200397387600881
2014-01-23,-0.031862573977661,-0.00823594179764837,-0.06813747564237055,-0.048566867205705785,-0.06980454389335937
2014-01-24,-0.1281027456767453,-0.005435851176615337,-0.06562861343758546,-0.0452687641208651,-0.08862747597869945
2014-01-27,-0.1501141865709818,-0.0026359987302207715,-0.06311832200380808,-0.041984732217798415,-0.10755771197723821
2014-01-28,-0.1225305481536911,0.0001635884076795855,-0.06060665617653948,-0.03871507012721053,-0.12559314932245064
2014-01-29,-0.1686713692721934,0.0029628818314276113,-0.05809367212112804,-0.03546006136291349,-0.14171626767751982
2014-01-30,-0.118269455930179,0.005761851865452812,-0.05557942723126243,-0.03221997422888441,-0.15496987918299795
2014-01-31,-0.1475171895353503,0.008560467566395153,-0.05306398002731292,-0.02899506174528169,-0.16453036439872135
2014-02-03,-0.2501363927879755,0.011358696725436046,-0.05054739005461609,-0.02578556159332706,-0.16977187483557926
2014-02-04,-0.2165771398323872,0.014156505870853852,-0.04802971778176058,-0.022591696078938708,-0.1703157234899876
2014-02-05,-0.2255531684215602,0.016953860270799585,-0.045511024498967226,-0.019413672114998285,-0.16606048228635148
2014-02-06,-0.1706128136580539,0.019750723936287032,-0.042991372216625634,-0.01625168122207813,-0.1571900389459185
2014-02-07,-0.1111340174730556,0.02254705962440404,-0.04047082356407809,-0.01310589954746816,-0.14415886999757108
2014-02-10,-0.1040237925793848,0.025342828841742743,-0.037949441688707175,-0.009976487902295895,-0.12765586742711732
2014-02-11,-0.0538235877449921,0.02813799184804064,-0.035427290155430044,-0.006863591816536521,-0.10855001075771112
2014-02-12,-0.055059052354176,0.030932507660044375,-0.032904432846641136,-0.003767341611654436,-0.08782281262347652
2014-02-13,-0.0284083157846368,0.033726334055588524,-0.030380933862705656,-0.0006878524906429326,-0.06649362377936856
2014-02-14,-0.0062203799462308,0.03651942757788576,-0.027856857423063847,0.002374775354832173,-0.04554445042659264
2014-02-17,-0.002192513184657,0.03931174354003635,-0.025332267768021836,0.005420456620474742,-0.025850859776479405
2014-02-18,-0.0008498909307988,0.04210323602975151,-0.022807229061301813,0.008449120748891323,-0.008124841253632735
2014-02-19,-0.0311313806375318,0.04489385791428665,-0.020281805293426526,0.01146071177296739,0.007125772885248011
2014-02-20,-0.0033208201491668,0.04768356084558883,-0.017756060186006277,0.014455188143416101,0.019618409762115423
2014-02-21,-0.0122212080479817,0.05047229526566173,-0.015230057096997675,0.017432522540877873,0.029296396503290172
2014-02-24,0.0164214000343233,0.05326001041213314,-0.012703858927010984,0.020392701672951093,0.03631013647586076
2014-02-25,0.0101432227345927,0.05604665432403791,-0.010177528026726359,0.02333572605655397,0.040981646186446286
2014-02-26,0.0102440769884041,0.05883217384781138,-0.007651126105496318,0.026261609786030402,0.0437567683278604
2014-02-27,0.0332640604207495,0.06161651464349009,-0.005124714141190794,0.02917038028743315,0.045150383526538336
2014-02-28,0.0462742591623603,0.06439962119112,-0.002598352291366117,0.03206207805942349,0.04569037410831543
2014-03-03,0.0116812501052097,0.06718143679737376,-7.20998058042592e-05,0.0349367564012506,0.045865917260345834
2014-03-04,0.0827330719150131,0.06996190360237188,0.002453985059489929,0.03779448112827526,0.04608493715964854
2014-03-05,0.0824809362804854,0.07274096258671212,0.004979845126794925,0.04063533027552746,0.046644321615238946
2014-03-06,0.0905997037122657,0.0755185535786995,0.007505424379596944,0.043459393789782905,0.04771495391775343
2014-03-07,0.0931462736209918,0.07829461526178512,0.010030668043889069,0.04626677321067829,0.04934190351903268
2014-03-10,0.0909526936006042,0.08106908518220272,0.01255552266777755,0.0490575813413686,0.05145845159959795
2014-03-11,0.0668989540666965,0.08384189975680552,0.015079936199325187,0.051831941909256385,0.05391118289892946
2014-03-12,0.0683361271835022,0.08661299428110966,0.017603858062603492,0.054589989217334246,0.056492307994961015
2014-03-13,0.0132192774758262,0.08938230293753044,0.020127239231863266,0.057331867786671806,0.05897479931657511
2014-03-14,8.30109169525548e-05,0.09214975880381991,0.022650032303790445,0.06005773199061105,0.061145880746810384
2014-03-17,0.0447110182282905,0.09491529386170192,0.025172191567789142,0.06276774568121736,0.0628348931520731
2014-03-18,0.0785476203818591,0.09767883900569668,0.027693673074230513,0.0654620818085528,0.0639324942601556
2014-03-19,0.0496024495381209,0.10044032405215139,0.03021443470062815,0.06814092203334939,0.06439941700744245
2014-03-20,0.0779424948589935,0.10319967774845192,0.032734436215682755,0.07080445633364181,0.0642644450303325
2014-03-21,0.0641002485234428,0.10595682778243497,0.03525363934114906,0.07345288260595051,0.06361268905411305
2014-03-24,0.0412063329083608,0.10871170079198669,0.03777200781148003,0.07608640626158739,0.06256648879363615
2014-03-25,0.0618310278126965,0.11146422237483392,0.04028950743120029,0.07870523981867696,0.0612621711960983
2014-03-26,0.0289021139434266,0.11421431709851955,0.042806106129969435,0.08130960249046827,0.059826359154973925
2014-03-27,0.0200269396080644,0.11696190851056731,0.045321774015282396,0.08389971977053105,0.05835549196067748
2014-03-28,0.0416601770505096,0.11970691914883444,0.04783648342278379,0.08647582301542495,0.056901697873026416
2014-03-31,0.0787745424529335,0.12244927055204237,0.05035020896413515,0.08903814902541789,0.05546721891186218
2014-04-01,0.1120060190836366,0.12518888327049552,0.05286292757241875,0.09158693962385403,0.054008349184243645
2014-04-02,0.1255709162212075,0.12792567687697765,0.05537461854502393,0.09412244123573699,0.05244846956062642
2014-04-03,0.120200427205775,0.13065956997782877,0.05788526358399537,0.0966449044661284,0.05069842076228383
2014-04-04,0.0604947089497017,0.13339048022420288,0.06039484683380054,0.09915458367892084,0.04868132858814368
2014-04-07,0.009941514226971,0.13611832432350124,0.06290335491649446,0.10165173657657173,0.04635822949308831
2014-04-08,0.0273893001362628,0.1388430180509742,0.06541077696424033,0.10413662378135989,0.04375054940014978
2014-04-09,0.0783711254376902,0.14156447626151025,0.06791710464917534,0.10660950841873372,0.04095571397833284
2014-04-10,-0.0202139076624984,0.14428261290158376,0.070422332210578,0.10907065570329919,0.038152901064912766
2014-04-11,-0.0640602945068018,0.1469973410213788,0.07292645647932355,0.11152033252800289,0.03559710820611028
2014-04-14,-0.0264416578353237,0.14970857278708705,0.07542947689960768,0.11395880705706005,0.03360116759091382
2014-04-15,0.004747520155708,0.15241621949335984,0.07793139554790307,0.11638634832314525,0.03250692344132622
2014-04-16,0.0534853383098418,0.1551201915759393,0.08043221714915043,0.1188032258293845,0.032648299105200465
2014-04-17,0.0598895834268361,0.15782039862444328,0.08293194909014907,0.12120970915666394,0.03431023100100204
2014-04-18,0.0643271705945172,0.16051674939532007,0.08543060143014382,0.12360606757675391,0.03768826814895778
2014-04-21,0.077639932097561,0.1632091518249561,0.08792818690859142,0.12599256967175299,0.04285390957989452
2014-04-22,0.0969535217023545,0.16589751304294925,0.09042472095008725,0.128369482960324,0.049730419733410226
2014-04-23,0.0864646793060177,0.16858173938553309,0.0929202216664582,0.13073707353121056,0.05808293703377142
2014-04-24,0.0945834467377974,0.1712617364091587,0.09541470985600077,0.133095605684479,0.06752525741279539
2014-04-25,0.0562336167261902,0.17393740890423157,0.09790820899986383,0.13544534158094104,0.07754388030272852
2014-04-28,0.0714373954881884,0.17660866090899618,0.10040074525557105,0.13778654090019013,0.08753794515036749
2014-04-29,0.093877466961121,0.17927539572357326,0.1028923474476842,0.14011946050766333,0.09687178384176985
2014-04-30,0.1080474896215576,0.18193751592414087,0.10538304705559699,0.14244435413114728,0.10493519190437003
2014-05-01,0.1073667234083338,0.18459492337726682,0.10787287819847513,0.1447614720471017,0.11120537765958174
2014-05-02,0.1009624782913396,0.18724751925437755,0.11036187761733271,0.14707106077719104,0.11530403394447036
2014-05-05,0.1098376526267017,0.18989520404637733,0.11285008465426112,0.1493733627953712,0.11704317479056117
2014-05-06,0.0671258761377709,0.19253787757839924,0.11533754122880648,0.15166861624587807,0.11645429412125613
2014-05-07,0.0935749041996884,0.19517543902470025,0.11782429181151809,0.15395705467244422,0.11379695835006277
2014-05-08,0.0870698048288834,0.1978077869236887,0.12031038339466464,0.1562389067590524,0.10954498815684165
